entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,login_success,label,login_hour,day_of_week,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded
78a28947-63ad-4d5c-a64a-e1b19e669e36,Device,2026-07-17 14:44:24,3.173.38.39,"West Jamesmouth, Christmas Island",CRM,SSO,22079,Unknown,IoT Sensor,True,Normal,14,4,0,1,0.0,1,0,4,0
2bd8944f-3114-4141-bf95-a9225fedf314,User,2026-07-04 13:46:12,103.177.191.16,"Riveraborough, Mexico",Confluence,MFA,3485,Unknown,Windows 10 - Firefox,True,Normal,13,5,0,1,0.0,1,1,2,1
510c766a-cd39-4b12-a784-a915b903cee2,Device,2026-06-25 13:20:08,196.184.151.213,"Nicholasbury, Cuba",GitLab,Password,0,Unknown,Unknown Script/Bot,False,BruteForce,13,3,0,1,5.0,1,0,3,0
c73ab9e3-3b14-4dac-b4af-3d29d41531e7,User,2026-07-06 10:07:02,23.169.192.201,"Stephenschester, United States Virgin Islands",CRM,MFA,21973,Unknown,Windows 11 - Chrome,True,Normal,10,0,0,1,0.0,1,1,2,1
c434afc1-32e5-4623-b919-1db9241fdad1,User,2026-07-03 13:23:31,15.92.2.153,"East Kellyfurt, Bouvet Island (Bouvetoya)",HRIS,SSO,24755,Unknown,Windows 10 - Edge,True,Normal,13,4,0,1,0.0,1,1,4,1
ff07f854-adcb-4b9c-931a-02f790c5f214,User,2026-06-25 13:26:32,128.167.147.156,"Stewartside, Mauritania",Jira,Password,25045,Unknown,Ubuntu 22.04 - Edge,True,Normal,13,3,0,1,0.0,0,0,3,1
29fb7bd5-9631-4ce8-aac7-43ac4ff3fb54,User,2026-07-14 12:05:26,79.192.112.133,"Micheleton, Senegal",VPN,MFA,3289,Unknown,Windows 10 - Edge,True,Normal,12,1,0,1,0.0,1,1,2,1
68971b50-b1a2-4e5e-a670-72c289ff1af1,User,2026-07-15 12:57:50,112.124.53.50,"South Aliciafort, Antigua and Barbuda",CRM,MFA,18617,Unknown,Ubuntu 22.04 - Firefox,True,Normal,12,2,0,1,0.0,1,1,2,1
559d9c76-43db-4cc8-99a0-c01ee8272734,User,2026-07-07 18:48:28,197.61.184.111,"Richardville, South Africa",Confluence,Hardware Token,26004,Unknown,Windows 10 - Safari,True,Normal,18,1,0,1,0.0,1,1,1,1
53e1e8a8-b5c6-4ad9-8846-40fad12c8b66,User,2026-07-07 14:21:35,138.130.157.28,"Paulton, Argentina",GitLab,SSO,1498,docker ps,Windows 10 - Safari,True,Normal,14,1,1,1,0.0,1,1,4,1
e08189b7-6642-4010-a49f-0ee100cb6c3a,User,2026-07-19 10:16:24,55.65.45.135,"South Stephanieside, France",HRIS,SSO,22895,Unknown,Ubuntu 22.04 - Safari,True,Normal,10,6,0,1,0.0,1,1,4,1
e4f39ed5-2d66-458a-89f8-fd3e1225bd26,User,2026-07-15 18:48:27,133.158.208.67,"South Christineland, Cyprus",Jira,MFA,3336,Unknown,macOS 13 - Edge,True,Normal,18,2,0,1,0.0,1,0,2,1
31173549-68d0-4ee0-a827-6a24759b79a2,User,2026-07-12 15:11:24,10.74.219.181,"Bakerview, Uruguay",HRIS,SSO,8430,Unknown,Windows 11 - Safari,True,Normal,15,6,0,1,1.0,1,0,4,1
7c471295-29a7-4df7-affc-3a79526df374,User,2026-07-05 13:48:41,161.176.130.165,"South Jacob, Qatar",Confluence,SSO,3077,Unknown,Windows 11 - Chrome,True,Normal,13,6,0,1,0.0,1,1,4,1
b946f1a1-13a1-4bfa-b48a-9a99606a8371,User,2026-06-26 11:38:41,164.129.15.99,"South Ashleybury, Colombia",Email,Hardware Token,26277,Unknown,Windows 10 - Firefox,True,Normal,11,4,0,1,0.0,1,1,1,1
92b9316a-69c1-4f4f-94fd-13a40ee400fd,Device,2026-07-01 07:38:18,155.87.226.23,"West Connie, Zimbabwe",VPN,Password,24317,Unknown,Load Balancer,True,Normal,7,2,0,1,0.0,1,1,3,0
e2aebb0f-498f-479c-af1c-a11599a3118d,User,2026-07-21 11:50:17,49.242.142.39,"Holmesland, Georgia",HRIS,Hardware Token,7808,Unknown,Windows 10 - Safari,True,Normal,11,1,0,1,0.0,1,1,1,1
ffffacff-aa3e-4242-820b-4698983d8efa,User,2026-06-27 15:28:12,12.184.175.13,"North Travismouth, Azerbaijan",Confluence,MFA,27952,Unknown,Windows 11 - Safari (Updated),True,Normal,15,5,0,1,0.0,1,1,2,1
53e1e8a8-b5c6-4ad9-8846-40fad12c8b66,User,2026-07-01 10:22:12,138.130.157.28,"Paulton, Argentina",GitLab,SSO,13978,ssh -i key.pem -> git pull -> docker ps,Windows 10 - Safari,True,Normal,10,2,3,1,0.0,1,1,4,1
3a6b9a5d-b511-43f2-837f-193520b79c14,User,2026-06-27 09:33:08,23.178.53.53,"Heidiview, Sierra Leone",GitLab,Biometric,27183,aws s3 ls,Windows 10 - Edge,True,Normal,9,5,1,1,0.0,1,1,0,1
b08b2381-ce6d-4a30-8636-0414f07b774c,User,2026-06-28 17:01:55,175.99.68.144,"West Christopher, India",AWS Console,MFA,7228,ssh -i key.pem -> git pull,macOS 13 - Chrome,True,Normal,17,6,2,1,0.0,1,1,2,1
710862ac-ffcb-4f75-b9c3-b3fb010163a7,User,2026-07-13 10:21:28,211.122.219.113,"Lake Dustinberg, Congo",AWS Console,Hardware Token,467,ssh -i key.pem -> docker ps -> git pull,Ubuntu 22.04 - Edge,True,Normal,10,0,3,1,1.0,1,1,1,1
9c359023-6cdf-4f67-99e3-c68890964b7e,Device,2026-07-13 14:29:52,133.254.117.2,"Brewermouth, Northern Mariana Islands",Database,Hardware Token,26942,Unknown,App Server,True,Normal,14,0,0,1,0.0,1,1,1,0
b36c657a-d61e-4cce-bd47-60227d2679b5,User,2026-06-30 11:40:16,174.234.141.33,"West Laura, Vietnam",AWS Console,Password,7643,docker ps -> ssh -i key.pem,macOS 13 - Chrome,True,Normal,11,1,2,1,0.0,1,1,3,1
0d9a5e9c-54fa-4ce4-a6a0-f0641c470bcc,Device,2026-07-05 12:00:29,84.56.128.214,"Sandershaven, Bahrain",Email,Biometric,10049,Unknown,Network Router,True,Normal,12,6,0,1,0.0,1,1,0,0
66f1e054-3c37-45fe-a0f0-3c7a801179cd,User,2026-06-25 10:28:04,216.86.151.215,"Petermouth, Thailand",HRIS,Password,0,Unknown,Unknown Script/Bot,False,BruteForce,10,3,0,1,5.0,1,0,3,1
9c60b520-0be2-4e6d-acd0-3fa015817939,User,2026-07-08 08:46:30,135.148.206.41,"New Rebeccaville, Guam",GitLab,SSO,15082,ssh -i key.pem -> docker ps -> aws s3 ls,macOS 13 - Edge,True,Normal,8,2,3,1,1.0,1,0,4,1
0724bbf0-ea92-41cb-a5e4-a210f99f6f46,User,2026-07-13 12:02:12,10.34.46.146,"Teresaview, Jersey",AWS Console,MFA,6837,kubectl get pods -> git pull,Ubuntu 22.04 - Firefox,True,Normal,12,0,2,1,0.0,1,0,2,1
39cfb5b2-5bba-44ce-95ca-d38c11c9466d,Device,2026-07-05 11:49:53,174.137.49.227,"West Davidhaven, Comoros",Confluence,Password,13018,Unknown,Load Balancer,True,Normal,11,6,0,1,0.0,1,1,3,0
e11ff372-ecaf-4ab2-99d9-15313c5024a7,User,2026-07-07 17:06:03,132.173.239.108,"Elizabethtown, Western Sahara",VPN,Biometric,25249,Unknown,Ubuntu 22.04 - Safari,True,Normal,17,1,0,1,0.0,1,1,0,1
fa4107ad-014f-4b6d-b0c6-7ecaab4dcd32,User,2026-07-14 10:43:30,47.124.94.85,"South Chelsea, United States Virgin Islands",GitLab,SSO,2659,kubectl get pods,Windows 10 - Chrome,True,Normal,10,1,1,1,0.0,1,1,4,1
7e7e3af3-68c6-4584-ad1f-1e700878cba5,User,2026-07-02 09:12:46,76.45.173.228,"Ortizville, Djibouti",Intranet,Hardware Token,25940,Unknown,Windows 11 - Chrome,True,Normal,9,3,0,1,0.0,1,1,1,1
d098aeda-8653-4baa-9972-68fe92d2876c,User,2026-07-06 16:41:10,129.227.129.46,"Kimfurt, Bhutan",Database,SSO,5617,EXPLAIN ANALYZE -> SELECT * FROM users,macOS 13 - Chrome,True,Normal,16,0,2,1,0.0,1,1,4,1
ed95ae0a-3a2f-40cf-b406-a0611850913b,User,2026-07-18 12:53:18,47.22.69.132,"Berryshire, Ethiopia",Intranet,Password,738,Unknown,Windows 11 - Safari,True,Normal,12,5,0,1,0.0,1,1,3,1
84eeb876-a02f-4ee4-a658-7e673af0d2ec,User,2026-06-25 12:06:49,36.21.121.181,"Lake Melanie, Hungary",VPN,SSO,18898,Unknown,Windows 10 - Safari,True,Normal,12,3,0,1,0.0,1,1,4,1
510c766a-cd39-4b12-a784-a915b903cee2,Device,2026-07-16 15:26:40,27.71.72.166,"Lake Brenda, Nauru",GitLab,Password,15214,Unknown,Network Router,True,Normal,15,3,0,1,0.0,1,1,3,0
48757d39-d362-443e-bb01-087cfa8523bf,User,2026-07-02 12:27:22,195.92.62.127,"South Ryanview, Swaziland",Jira,SSO,21299,Unknown,Windows 11 - Firefox,True,Normal,12,3,0,1,0.0,1,1,4,1
29aabcc6-22c9-47ea-9794-f039bdfb0392,User,2026-07-02 08:58:11,97.196.130.139,"West Alicia, Honduras",CRM,SSO,8547,Unknown,Windows 10 - Edge,True,Normal,8,3,0,1,0.0,1,1,4,1
4c25351f-8912-4d5c-a2b8-24de2cc2a8ef,User,2026-07-09 15:23:37,76.215.101.102,"North Erinfurt, Swaziland",Jira,SSO,6077,Unknown,macOS 13 - Safari,True,Normal,15,3,0,1,0.0,1,1,4,1
5e8becf6-f214-4545-a202-3333fb636fb7,User,2026-06-28 14:21:18,69.156.234.159,"Jasonhaven, Iraq",Database,SSO,5937,UPDATE records -> SELECT * FROM users,macOS 13 - Firefox,True,Normal,14,6,2,1,0.0,1,1,4,1
3bd4c24d-86c3-4bc8-b5e9-bd9a297b07e5,User,2026-07-23 16:23:47,24.154.254.115,"New Adam, Tokelau",Confluence,Password,8161,Unknown,Ubuntu 22.04 - Chrome,True,Normal,16,3,0,1,0.0,1,1,3,1
d886701e-233b-4a3c-944c-723d36c02938,User,2026-06-30 12:22:27,56.45.51.124,"Ashleyville, Anguilla",CRM,SSO,6347,Unknown,Ubuntu 22.04 - Edge,True,Normal,12,1,0,1,0.0,1,1,4,1
b248b7f7-a8da-4e38-8dac-5c594d21db33,User,2026-07-02 13:57:13,181.223.113.3,"Ronaldland, Panama",Database,SSO,9698,EXPLAIN ANALYZE,macOS 13 - Safari,True,Normal,13,3,1,1,0.0,1,1,4,1
5b49be46-937b-462a-9970-0e634f48a680,User,2026-06-25 13:06:01,38.41.195.243,"North Amandaborough, North Macedonia",VPN,Password,14971,Unknown,macOS 13 - Firefox,True,Normal,13,3,0,1,0.0,1,1,3,1
9c6df36c-b386-4eb2-99da-2d9eb64eb85c,User,2026-06-28 09:33:03,5.41.162.51,"Kristenmouth, Sao Tome and Principe",Database,Password,9096,SELECT * FROM users,Windows 11 - Safari,True,Normal,9,6,1,1,0.0,1,1,3,1
2208be14-9700-4176-809d-e280b4c4d6e1,User,2026-07-21 08:00:36,94.107.3.88,"Hensonberg, Jordan",AWS Console,MFA,21860,kubectl get pods -> git pull,Ubuntu 22.04 - Firefox,True,Normal,8,1,2,1,0.0,1,1,2,1
a5ca60ea-df73-4cfc-a641-cfeb67312263,User,2026-07-09 16:41:25,75.174.204.126,"Port Judyport, Jersey",Database,SSO,5670,UPDATE records -> SELECT * FROM users,macOS 13 - Firefox,True,Normal,16,3,2,1,0.0,1,0,4,1
af2fdbfa-1c87-4ff1-a848-176618904704,User,2026-06-27 11:56:07,202.106.212.128,"New Aaronbury, Uruguay",Database,SSO,4270,EXPLAIN ANALYZE,Windows 10 - Safari,True,Normal,11,5,1,1,0.0,1,1,4,1
e73a2c46-f9a3-46d1-982f-8ecf8e5502d7,User,2026-07-23 19:56:53,55.181.90.126,"Samuelstad, Reunion",Intranet,SSO,5437,Unknown,Ubuntu 22.04 - Edge (Updated),True,Normal,19,3,0,1,0.0,1,1,4,1
0724bbf0-ea92-41cb-a5e4-a210f99f6f46,User,2026-07-16 12:48:34,1.90.153.166,"Williamsburgh, Ghana",AWS Console,MFA,9720,aws s3 ls,Ubuntu 22.04 - Firefox,True,Normal,12,3,1,1,0.0,1,0,2,1
654ae1a7-8dfa-4495-b832-1478e3cdd88c,User,2026-07-02 10:34:29,16.1.43.176,"New Matthew, Uganda",CRM,Biometric,14505,Unknown,Windows 10 - Firefox,True,Normal,10,3,0,1,0.0,1,1,0,1
44293230-c1ec-4b64-8d93-5927b0639e6a,User,2026-06-28 14:22:13,91.174.124.34,"Lake Stephanie, Falkland Islands (Malvinas)",GitLab,Hardware Token,10848,kubectl get pods,macOS 13 - Firefox,True,Normal,14,6,1,1,0.0,1,1,1,1
5364e086-4b98-4b63-a092-9bfe43bb2dc7,User,2026-07-02 11:28:20,139.72.121.12,"Lake Loriview, United States Minor Outlying Islands",Database,Hardware Token,23528,SELECT * FROM users -> pg_dump,macOS 13 - Safari,True,Normal,11,3,2,1,0.0,1,1,1,1
3d367bfa-647a-4189-9a18-e044c6e5907c,User,2026-07-08 08:22:16,105.33.66.236,"Christopherville, Cayman Islands",CRM,Hardware Token,13016,Unknown,Windows 11 - Chrome,True,Normal,8,2,0,1,0.0,1,1,1,1
a28569b9-c532-4a09-9f42-212e1c69b692,Device,2026-06-28 12:40:11,51.178.88.7,"Cuevasville, Israel",CRM,Hardware Token,4945,Unknown,Database Server (Updated),True,Normal,12,6,0,1,0.0,1,1,1,0
9b548c40-b138-4bb6-a602-410882238a1e,User,2026-07-06 12:02:43,152.109.223.46,"South Russell, Armenia",AWS Console,SSO,2075,git pull -> kubectl get pods -> aws s3 ls,macOS 13 - Chrome,True,Normal,12,0,3,1,0.0,1,1,4,1
e0b8e38e-6481-48e1-b3ea-da2d60dcce16,Device,2026-07-02 15:04:52,91.30.211.69,"Brittanyport, Vanuatu",Email,Password,10096,Unknown,App Server,True,Normal,15,3,0,1,0.0,1,0,3,0
8edfbaa7-3adf-4bae-8c88-64347c0fb70e,User,2026-07-17 18:26:37,18.111.94.106,"Smithfort, Cameroon",Email,Hardware Token,7968,Unknown,Windows 11 - Firefox,True,Normal,18,4,0,1,0.0,1,1,1,1
f6da7bd2-3393-4b65-94d4-2e74e6a45f7f,User,2026-07-11 11:24:11,214.229.162.28,"New Annetteborough, Guadeloupe",Jira,SSO,20683,Unknown,macOS 13 - Edge,True,Normal,11,5,0,1,0.0,1,1,4,1
d0bcb219-5ae1-45b9-924f-ae266f297b68,User,2026-07-11 11:12:24,34.33.9.205,"West Oscarton, United Arab Emirates",Confluence,Password,28260,Unknown,Windows 10 - Safari,True,Normal,11,5,0,1,1.0,1,0,3,1
486ed4c5-24ba-4839-924d-d20a7e19c005,User,2026-06-29 08:48:12,44.69.86.62,"Kaiserton, Bolivia",AWS Console,SSO,10261,ssh -i key.pem -> kubectl get pods -> aws s3 ls,Windows 11 - Edge,True,Normal,8,0,3,1,0.0,1,1,4,1
9ca75d73-f96f-4a0e-ba51-eea7cac7abab,User,2026-06-28 06:59:42,157.228.16.109,"Briannatown, Falkland Islands (Malvinas)",Database,Biometric,8572,pg_dump,Windows 11 - Edge,True,Normal,6,6,1,1,0.0,1,1,0,1
b946f1a1-13a1-4bfa-b48a-9a99606a8371,User,2026-07-23 06:59:56,164.129.15.99,"South Ashleybury, Colombia",Email,Hardware Token,28308,Unknown,Windows 10 - Firefox,True,Normal,6,3,0,1,0.0,1,1,1,1
d84ae086-3627-4fc1-b2ae-062e5596fc78,User,2026-07-04 11:17:57,171.72.55.176,"Amberhaven, Saint Helena",Database,Hardware Token,428,UPDATE records -> pg_dump,Ubuntu 22.04 - Safari,True,Normal,11,5,2,1,0.0,1,1,1,1
559d9c76-43db-4cc8-99a0-c01ee8272734,User,2026-07-12 17:32:13,163.171.100.205,"Richardville, South Africa",AWS Console,Hardware Token,10821,docker ps -> aws s3 ls,Windows 10 - Safari,True,Normal,17,6,2,1,0.0,1,1,1,1
b679a8bc-8c1c-4a7b-8923-0133a3628893,User,2026-07-15 08:26:24,87.215.132.178,"East Joanna, Colombia",VPN,SSO,9576,Unknown,Windows 11 - Chrome,True,Normal,8,2,0,1,0.0,1,1,4,1
56ca5441-97a0-460b-b725-c31e93222c31,Device,2026-07-17 14:32:24,6.170.237.244,"Onealtown, Bahamas",CRM,Password,14233,Unknown,Load Balancer,True,Normal,14,4,0,1,0.0,1,1,3,0
d886701e-233b-4a3c-944c-723d36c02938,User,2026-07-21 08:51:32,123.193.105.91,"Ashleyville, Anguilla",Database,SSO,10784,UPDATE records -> SELECT * FROM users,Ubuntu 22.04 - Edge,True,Normal,8,1,2,1,0.0,1,1,4,1
c4abe332-4245-4f4c-abed-00fb83718d3a,User,2026-07-06 07:26:04,217.163.53.174,"Hawkinstown, Saint Lucia",GitLab,Password,12357,aws s3 ls,Ubuntu 22.04 - Chrome,True,Normal,7,0,1,1,0.0,1,1,3,1
e7bb7f97-6685-4ed9-95ae-441c3f628ce7,User,2026-07-16 11:42:50,159.143.118.131,"West Geraldview, Vanuatu",Confluence,Hardware Token,3648,Unknown,Windows 10 - Chrome,True,Normal,11,3,0,1,0.0,1,1,1,1
2c721bf6-96eb-4cf6-bb1e-0db0aa4905c5,Device,2026-07-10 10:55:20,13.39.151.6,"Craighaven, Aruba",Email,MFA,4418,Unknown,Load Balancer,False,Normal,10,4,0,1,1.0,1,1,2,0
37553c82-8860-41a2-96a9-277ae9208308,User,2026-06-26 15:06:14,213.124.227.74,"Port Christine, Papua New Guinea",Confluence,Password,0,Unknown,Unknown Script/Bot,False,BruteForce,15,4,0,1,5.0,1,0,3,1
0d7195f2-747e-4865-9da5-301657d2598c,User,2026-07-01 17:27:03,213.210.26.165,"Kennethmouth, Guernsey",Jira,Biometric,24226,Unknown,Ubuntu 22.04 - Firefox,True,Normal,17,2,0,1,0.0,1,1,0,1
ec46c80b-5d5b-421a-ba7a-2dc18b260e6e,User,2026-07-07 14:18:32,145.47.10.126,"Johnport, Cambodia",GitLab,Hardware Token,623,ssh -i key.pem -> git push,Windows 10 - Chrome,True,Normal,14,1,2,1,0.0,1,1,1,1
0ef48006-3194-4a7d-817d-40aa71b1e6f8,User,2026-07-06 18:08:25,87.70.120.255,"West Annchester, Myanmar",Jira,SSO,19408,Unknown,macOS 13 - Chrome,True,Normal,18,0,0,1,0.0,1,1,4,1
1433fbcf-22a3-41df-a332-d557b5f6e3b7,User,2026-06-26 12:17:56,99.87.244.247,"Thompsonburgh, Ghana",Jira,Biometric,5002,Unknown,Windows 11 - Safari,True,Normal,12,4,0,1,0.0,1,1,0,1
4a2aacac-109c-437e-a271-421305563062,Device,2026-07-24 13:58:01,131.252.9.214,"New John, Colombia",CRM,SSO,5358,Unknown,Load Balancer,True,Normal,13,4,0,1,0.0,1,0,4,0
6f8063b8-0150-4874-bf73-9226029e9dcc,User,2026-07-05 13:29:32,33.133.7.88,"Josebury, Cayman Islands",Confluence,SSO,5735,Unknown,Windows 10 - Chrome,True,Normal,13,6,0,1,0.0,1,1,4,1
9ca75d73-f96f-4a0e-ba51-eea7cac7abab,User,2026-07-15 07:04:55,157.228.16.109,"Briannatown, Falkland Islands (Malvinas)",Jira,Biometric,13514,Unknown,Windows 11 - Edge,False,Normal,7,2,0,1,1.0,1,1,0,1
7ed7790c-c81a-4112-bf0c-be7d7d2c83d6,User,2026-07-23 19:29:59,108.183.82.112,"Samuelstad, Madagascar",HRIS,MFA,17988,Unknown,Ubuntu 22.04 - Firefox,True,Normal,19,3,0,1,0.0,1,1,2,1
97930139-c9fd-4f8f-ba7d-6d4e27c7a21c,User,2026-07-23 10:59:03,179.9.199.3,"North Deborahbury, Pakistan",Intranet,MFA,28164,Unknown,Ubuntu 22.04 - Safari,True,Normal,10,3,0,1,0.0,1,1,2,1
e23b99f4-8d58-4a2a-a18c-068906465063,User,2026-07-19 19:45:04,143.134.3.161,"North Nicole, Zimbabwe",AWS Console,Biometric,12136,ssh -i key.pem -> git push -> aws s3 ls,macOS 13 - Safari,True,Normal,19,6,3,1,0.0,1,1,0,1
a321ca70-ba18-4b52-9632-5b6e64e45579,User,2026-06-26 17:22:08,24.17.154.22,"Loweberg, Tajikistan",Database,Biometric,1725,pg_dump,Ubuntu 22.04 - Safari,True,Normal,17,4,1,1,0.0,1,1,0,1
a3902e3e-8185-41ba-93c7-9e61d04ea1b9,User,2026-07-07 11:07:48,119.146.113.94,"Lake Toddfort, Pitcairn Islands",Database,Hardware Token,25866,EXPLAIN ANALYZE,Windows 10 - Edge,True,Normal,11,1,1,1,0.0,1,1,1,1
af2fdbfa-1c87-4ff1-a848-176618904704,User,2026-07-04 09:20:09,202.106.212.128,"Thompsonborough, Philippines",Database,SSO,9451,UPDATE records -> pg_dump,Windows 10 - Safari,True,Normal,9,5,2,1,0.0,1,0,4,1
6cad6a25-b9e8-4285-ac91-60e5204c0071,User,2026-07-20 09:34:14,182.11.234.205,"West Eric, South Africa",CRM,SSO,8399,Unknown,Ubuntu 22.04 - Safari,True,Normal,9,0,0,1,0.0,1,1,4,1
e0b8e38e-6481-48e1-b3ea-da2d60dcce16,Device,2026-07-21 14:48:36,91.30.211.69,"Garciaside, Gambia",Email,Password,271,Unknown,App Server,True,Normal,14,1,0,1,0.0,1,1,3,0
54950bae-5db9-426e-a6a8-d488c99749d3,User,2026-07-12 13:16:28,26.147.140.152,"Tracyfurt, China",VPN,SSO,26813,Unknown,macOS 13 - Firefox,True,Normal,13,6,0,1,0.0,1,1,4,1
436b2e13-9d82-4d4c-a86f-cd7710ebebc8,User,2026-06-28 12:30:23,149.231.5.43,"Colleenland, French Southern Territories",Confluence,Password,5520,Unknown,Ubuntu 22.04 - Firefox,True,Normal,12,6,0,1,0.0,1,1,3,1
8fb9b892-26d0-48d7-86b6-6e3cbc404ed2,Device,2026-07-22 11:55:54,4.224.109.120,"East Lisa, Gambia",Intranet,MFA,25757,Unknown,Database Server,True,Normal,11,2,0,1,0.0,1,1,2,0
dfacd683-5825-4b4d-b0af-493830b5f680,User,2026-07-12 16:58:29,24.2.106.114,"New Jennifer, Korea",Intranet,Hardware Token,18531,Unknown,macOS 13 - Edge,True,Normal,16,6,0,1,0.0,1,1,1,1
7dba9976-bbb5-4301-a2bc-029eb46b4ce9,User,2026-07-22 16:36:03,220.99.254.147,"Lake Stevenland, Azerbaijan",Confluence,Password,25269,Unknown,macOS 13 - Edge,True,Normal,16,2,0,1,0.0,1,1,3,1
2240f078-c846-48c1-a74f-e94539ec6487,User,2026-07-04 15:43:32,107.93.30.228,"Ryanport, Tonga",Email,Hardware Token,24887,Unknown,Windows 10 - Safari,True,Normal,15,5,0,1,0.0,1,1,1,1
d098aeda-8653-4baa-9972-68fe92d2876c,User,2026-06-28 12:16:15,129.227.129.46,"Kimfurt, Bhutan",Database,SSO,7633,SELECT * FROM users -> UPDATE records,macOS 13 - Chrome,True,Normal,12,6,2,1,0.0,1,1,4,1
c912a338-0cc0-4609-8d15-28bab871b44b,User,2026-07-01 10:38:01,192.135.152.137,"Alexanderview, Holy See (Vatican City State)",GitLab,Biometric,9371,aws s3 ls -> git pull -> docker ps,Windows 11 - Chrome,True,Normal,10,2,3,1,0.0,1,1,0,1
52f07e74-07ce-4b43-8137-0c4d53480f07,User,2026-06-25 12:56:34,118.92.69.120,"New Michael, Timor-Leste",Email,SSO,26046,Unknown,Windows 11 - Firefox,True,Normal,12,3,0,1,0.0,0,0,4,1
775df3c9-76d6-4ae8-a7c2-7d2da8e2172d,User,2026-06-30 12:40:48,87.141.59.3,"Stephensberg, New Caledonia",CRM,Hardware Token,27979,Unknown,Windows 11 - Safari,True,Normal,12,1,0,1,0.0,1,1,1,1
18a6ba32-0166-44dc-9cf9-725b8119d19d,User,2026-07-15 12:49:55,148.140.90.115,"Alvarezport, Burundi",Confluence,SSO,5974,Unknown,Windows 10 - Firefox,True,Normal,12,2,0,1,0.0,1,1,4,1
036c4624-3e3b-4420-b89e-daffe9e27084,User,2026-06-30 08:08:33,25.2.117.248,"Paulville, Oman",Intranet,Biometric,4008,Unknown,Windows 10 - Safari,True,Normal,8,1,0,1,0.0,1,1,0,1
3059a190-4594-48e9-9e86-3c71329c98d5,User,2026-07-22 16:57:15,111.169.245.175,"Lake Kimberlyside, Hungary",Confluence,Biometric,25537,Unknown,Ubuntu 22.04 - Safari,True,Normal,16,2,0,1,0.0,1,1,0,1
ec46c80b-5d5b-421a-ba7a-2dc18b260e6e,User,2026-07-20 17:13:00,179.143.230.255,"Port Martha, Tuvalu",HRIS,Hardware Token,10076,Unknown,Windows 10 - Chrome,True,Normal,17,0,0,1,0.0,1,0,1,1
8586de67-aac1-47e7-a43b-1b9a23b91d83,User,2026-06-30 11:55:38,83.101.235.170,"West Christine, Chile",AWS Console,Hardware Token,18655,git pull,Windows 10 - Chrome,True,Normal,11,1,1,1,0.0,1,1,1,1
22dc03ea-2746-4ab9-a4a6-06ad4c4a4adc,User,2026-06-28 17:36:20,29.227.97.112,"West Jonathan, Syrian Arab Republic",GitLab,MFA,10355,aws s3 ls -> ssh -i key.pem,Ubuntu 22.04 - Chrome,True,Normal,17,6,2,1,1.0,1,1,2,1
e11ff372-ecaf-4ab2-99d9-15313c5024a7,User,2026-07-12 15:43:49,132.173.239.108,"Elizabethtown, Western Sahara",VPN,Biometric,15939,Unknown,Ubuntu 22.04 - Safari,True,Normal,15,6,0,1,0.0,1,1,0,1
b1d74dac-d430-48d1-9aae-78d63b75de07,Device,2026-06-29 15:02:32,12.185.233.94,"West Dianaville, Papua New Guinea",Email,Password,4767,Unknown,App Server,True,Normal,15,0,0,1,0.0,1,1,3,0
38cfe8a1-b8a7-4ff7-86d9-235fdb9017cc,User,2026-07-10 13:00:13,51.2.121.225,"Gibsonmouth, Cote d'Ivoire",Confluence,SSO,7303,Unknown,Windows 11 - Chrome,True,Normal,13,4,0,1,0.0,1,1,4,1
0ad6b4a6-dd0f-4eac-b036-7f2e6b7e0b4a,User,2026-07-18 15:24:43,16.0.124.233,"North Brianstad, Saint Kitts and Nevis",VPN,Biometric,626,Unknown,macOS 13 - Edge,True,Normal,15,5,0,1,0.0,1,0,0,1
036c4624-3e3b-4420-b89e-daffe9e27084,User,2026-07-03 12:16:46,25.2.117.248,"Chavezville, Estonia",Confluence,Biometric,16137,Unknown,Windows 10 - Safari (Updated),True,Normal,12,4,0,1,0.0,1,0,0,1
a487520e-2fea-42fc-b872-e2816e4042f9,User,2026-07-13 10:20:43,27.111.26.233,"Clarkton, Mauritania",Email,SSO,25955,Unknown,Windows 10 - Safari,True,Normal,10,0,0,1,0.0,1,1,4,1
ccad82d1-f998-4612-9d61-4c457abdf4cf,User,2026-06-26 10:39:44,82.251.116.147,"West Amy, Uruguay",VPN,Hardware Token,3815,Unknown,Ubuntu 22.04 - Edge,True,Normal,10,4,0,1,0.0,1,1,1,1
6c45c89d-290b-4911-9548-ffba26299811,Device,2026-06-30 12:20:09,27.225.57.111,"South Daniel, San Marino",Email,Biometric,1147,Unknown,Database Server,True,Normal,12,1,0,1,0.0,1,1,0,0
c9d6989f-0bda-4c02-9396-ecd0032e9638,User,2026-07-07 07:19:35,50.98.81.101,"Markberg, France",CRM,Biometric,27484,Unknown,Windows 10 - Firefox,True,Normal,7,1,0,1,0.0,1,1,0,1
4fa375fe-d1a2-4635-b63d-ccb77ba518b3,Device,2026-07-09 13:37:35,42.205.180.205,"Philipshire, Mozambique",Intranet,Password,24193,Unknown,App Server,True,Normal,13,3,0,1,0.0,1,1,3,0
